ano,posicao,escola,pontos,link,letra
2019,4,"Portela Na Madureira moderníssima, hei sempre de ouvir cantar uma Sabiá L A S",269.3,https://galeriadosamba.com.br/escolas-de-samba/portela/2019/,"Axé... sou eu
Mestiça, morena de Angola, sou eu
No palco, no meio da rua, sou eu
Mineira, faceira, sereia a cantar, deixa serenar
Que o mar... de Oswaldo Cruz a Madureira
Mareia... a brasilidade do ""Meu lugar""
Nos versos de um cantador
O canto das raças a me chamar
De pé descalço no templo do samba estou
É rosa, é renda, pra Águia se enfeitar
Folia, furdunço, ijexá
Na festa de Ogum Beira-mar
É ponto firmado pros meus orixás
Eparrei Oyá, Eparrei...
Sopra o vento, me faz sonhar
Deixa o povo se emocionar 
Sua filha voltou, minha mãe
Pra ver a Portela tão querida
E ficar feliz da vida
Quando a Velha Guarda passar
A negritude aguerrida em procissão
Mais uma vez deixei levar meu coração
A Paulo, meu professor
Natal, nosso guardião
Candeia que ilumina o meu caminhar
Voltei à Avenida saudosista,
Pro Azul e Branco modernista... eternizar
Voltei, fiz um pedido à Padroeira
Nas Cinzas desta Quarta-feira... comemorar
Nossas estrelas no céu estão em festa
Lá vem Portela com as bênçãos de Oxalá
No canto de um Sabiá 
Sambando até de manhã
Sou Clara Guerreira, a filha de Ogum com Iansã"
2019,5,Acadêmicos do Salgueiro Xangô L A S,269.3,https://galeriadosamba.com.br/escolas-de-samba/academicos-do-salgueiro/2019/,"Emerson Dias e Quinho
Vai trovejar!!!
Abram caminhos pro grande Obá
É força, é poder, o Aláàfin de Oyó
“Oba Ko so!” ao Rei Maior
É pedra quando a justiça pesa
O Alujá carrega a fúria do tambor
No vento a sedução (Oyá)
O verdadeiro amor (Oraiêiêô)
E no sacrifício de Obà (Oba xi Obà)
Lá vem Salgueiro!
Mora na pedreira, é a lei na terra
Vem de Aruanda pra vencer a guerra
Eis o justiceiro da Nação Nagô
Samba corre gira, gira pra Xangô
Rito sagrado, ariaxé
Na igreja ou no candomblé
A benção, meu Orixá!
É água pra benzer, fogueira pra queimar
Com seu oxê, “chama” pra purificar
Bahia, meus olhos ainda estão brilhando
Hoje marejados de saudade
Incorporados de felicidade
Fogo no gongá, salve o meu protetor
Canta pra saudar, Obanixé kaô
Machado desce e o terreiro treme
Ojuobá! Quem não deve não teme
Olori XANGÔ eieô
Olori XANGÔ eieô
Kabecilê, meu padroeiro
Traz a vitória pro meu Salgueiro!"
2019,6,Mocidade Independente de Padre Miguel Eu sou o tempo. O tempo é vida L A S,269.0,https://galeriadosamba.com.br/escolas-de-samba/mocidade-independente-de-padre-miguel/2019/,"Olha lá, menino tempo 
Tenho tanto pra contar
Era eu, guri pequeno 
Pés descalços, meu lugar 
Quando um ""toco"" de verso (ôôô)
Semeou a poesia (ê láiá)
Eu colhi a flor da idade
Vi na minha Mocidade 
O raiar de um novo dia
Baila no vento, deixa o tempo marcar
Nas viradas dessa vida
Vou seguir meu caminhar
Ah! Quem me dera o ponteiro voltar 
E reencontrar o mestre na avenida
Desmedido coração
No contratempo dessa ilusão
Ora machuca, ora ""cura dor""
Do meu destino, compositor
Tempo que faz a vida virar saudade 
Guarda minha identidade 
Independente relicário da memória 
Padre Miguel, o teu guri já não caminha tão depressa
Mas nunca é tarde pra sonhar
Vamos lá, a hora é essa!
Senhor da razão, a luz que me guia
Nos trilhos da vida escolhi amar
Estrela maior, paixão que inebria 
Eu conto o tempo pra te ver passar"
2019,7,"Unidos da Tijuca Cada macaco no seu galho. Ó, meu pai, me dê o pão que eu não morro de fome! L A S",268.8,https://galeriadosamba.com.br/escolas-de-samba/unidos-da-tijuca/2019/,"Meu filho
Como é lindo o amanhecer
Reflete o sol, a criação
Um bom dia a renascer
Pelos olhos do Pavão
Sou a fé na vida
Esperança da massa
Aquele que na dor te abraça
Sou eu, a verdade pra quem pede luz
Carregando a sua cruz
O alimento em comunhão
Princípio da salvação
Ouço chamar meu nome
Ouço um clamor de prece
Choro ao te ver com fome
Sou o cordeiro que a alma fortalece
Só existe um caminho (por favor)
Cada um faz seu destino (meu senhor)
As migalhas do poder que o diabo amassou
Estão dentro de você
As mãos unidas vem pedindo o perdão
Gente sofrida com a paz no coração
Dividem o pouco que tem pra comer
Ó meu pai o seu amor é a receita
Iluminai, que não me falte o pão na mesa
Derrame igualdade, prosperidade
As bênçãos do céu
Se Deus é por nós, escute a voz
Que vem do meu Borel
Hoje a Tijuca pede em oração
Veste a fantasia pra fazer o bem
Multiplica o sagrado pão
Amém ( amém)"
2019,8,Paraíso do Tuiuti O salvador da pátria L A S,268.5,https://galeriadosamba.com.br/escolas-de-samba/paraiso-do-tuiuti/2019/,"Vendeu-se o Brasil num palanque da praça
E ao homem serviu ferro, lodo e mordaça…
Vendeu-se o Brasil do sertão até o mangue
E o homem servil verteu lágrimas de sangue
Do nada um Bode vindo lá do interior
Destino pobre, nordestino sonhador
Vazou da fome, retirante ao Deus dará
Soprou as chamas do dragão do mar
Passava o dia ruminando poesia
Batendo cascos no calor dos mafuás
Bafo de bode perfumando a boemia
Levou no colo Iracema até o cais
Com luxo não! Chão de capim!
Nasceu Muderna Fortaleza pro Bichim
Pega na viola, diz um verso pra iô iô
O salvador! O salvador! (Da pátria)
Ora, meu patrão, vida de gado desse povo tão marcado
Não precisa de dotô
Quando clareou o resultado
Tava o bode ali sentado aclamado vencedor
Nem berrar, berrou, sequer assumiu
Isso aqui iô iô é um pouquinho de Brasil
O meu Bode tem cabelo na venta
O Tuiuti me representa
Meu Paraíso escolheu o Ceará
Vou bodejar, lá iá lá iá"
2019,9,Acadêmicos do Grande Rio Quem nunca…? Que atire a primeira pedra L A S,267.9,https://galeriadosamba.com.br/escolas-de-samba/academicos-do-grande-rio/2019/,"Tá errado, não importa quem errou
O pecado e o pecador 
Sempre estão do mesmo lado 
Tá errado, sem lição nem professor 
Se o espinho fere a flor
O amor é maculado
No jeitinho que impera nessas bandas 
É mais fácil o mau caminho pra jogar no tabuleiro 
Na verdade do espelho, quando a razão desanda
Vai seguindo em desalinho mesmo com sinal vermelho
Atire a primeira pedra aquele que não erra 
Quem nunca se arrependeu do que fez?
Na vida todo mundo escorrega 
Melhor se machucar só uma vez
Cardume de garrafas pelo mar 
Nem tarrafa nem puçá alimentam o pescador 
E a cisma de atender o celular 
Pra curtir, compartilhar 
Zombar do perigo largar o amigo 
Perder o pudor 
Quem aí tá podendo julgar?
Não consegue ouvir outra voz 
Cada um foi pensando em si 
Olha o que fizemos de nós 
Então pegue seu filho nas mãos 
Educar é um desafio 
Se errei, peço perdão 
Renasce a Grande Rio
Quem nunca sorriu da desgraça alheia?
Quem nunca chorou de barriga cheia? 
Eu sou Caxias de tantos carnavais 
Falam de mim, eu falo de paz"
2019,10,União da Ilha do Governador A peleja poética entre Rachel e Alencar no avarandado do céu L A S,267.6,https://galeriadosamba.com.br/escolas-de-samba/uniao-da-ilha-do-governador/2019/,"O sol
Onde aquece a inspiração é luz
Meu sonho
É vida, vento, brisa à beira mar
Ouvindo poesias de Raquel
Suspiro nas histórias de Alencar
E hoje desfolhando meu cordel
Das lendas que ouvi no Ceará
É doce, é fogo, sabor e prazer
Aroma no ar, plantar e colher
Eu moldei no barro
As recordações que vivi com você
Violeiro toca moda à luz do luar
Sanfoneiro puxa o fole e
Convida a dançar
Vou pedir a Padim Ciço
Abençoe nosso povo
Essa fé a nos guiar
Chão rachado, meu sertão
Peço a deus pra alumiar
Terra seca que não seca a esperança
Arretada vocação de te amar
O sal da terra segue o meu destino
Sangue nordestino sempre a me orgulhar
A natureza cantada em meus versos
Traduz a beleza desse meu lugar
Linda morena vestiu-se de amor
Teceu a vida com fios dourados
Eu de chapéu de couro e gibão
Enfeitei o meu coração
E a moda desfilou ao seu lado
Vixi Maria! A ilha a cantar
Traçando em meus versos a minha alegria
Menina rendeira me ensina a bordar
No céu emoção, no chão simpatia"
2019,11,Beija-Flor de Nilópolis Quem não viu vai ver... As fábulas do Beija-Flor L A S,267.6,https://galeriadosamba.com.br/escolas-de-samba/beija-flor-de-nilopolis/2019/,"Nascido feito rei menino
Em ninho de amor e humildade
Meu Pai direcionou o meu destino
Voar nas asas da felicidade
E arrisquei um voo nesse lindo azul
Um mundo encantado pude recordar
Em fábulas bordei a fantasia
Ê saudade que mareja o meu olhar
Herdeiro dessa terra me tornei
Cantei nossos recantos, tradições
Sou eu aquele festival de prata
Que na pista arrebata tantos corações
ÔÔÔÔ Axé que no sangue herdei
No meu quilombo, todo negro é rei
Abre a senzala!! Abre a senzala!!
Nesse terreiro o samba é a voz que não cala
Cresci, ouvindo acordes entre doces melodias
A bela dama retratada em poesia e o canto de cristal
A simplicidade no amor, aquele beijo na flor
Fez mais um sonho real
Pátria amada da ganância
Eu pedi socorro pelos filhos teus
Algoz da intolerância
Mesmo proibido, fui a voz de Deus
Toda essa grandeza, vem da nossa gente
Que esquece a dor e só quer sambar
É por esse amor
Quero meu valor me faz brilhar
Comunidade me ensinou
A ser apaixonado como eu sou
Ontem, hoje, sempre Beija-Flor
Oh Deusa!!!
Tem festa no meu coração
Desfilo toda gratidão
Razão do meu cantar,
A luz do meu viver...
O que seria de mim sem você?"
2019,12,São Clemente E o samba sambou L A S,267.4,https://galeriadosamba.com.br/escolas-de-samba/sao-clemente/2019/,"Vejam só !
O jeito que o samba ficou ... E sambou
Nosso povão ficou fora da jogada
Nem lugar na arquibancada
Ele tem mais pra ficar
Abram espaço nessa pista
E por favor não insistam
Em saber quem vem aí
O mestre-sala foi parar em outra escola
Carregado por cartolas
Do poder de quem dá mais
E o puxador vendeu seu passe novamente
Quem diria, minha gente
Vejam o que o dinheiro faz
É fantástico
Virou Hollywood isso aqui
Luzes, câmeras e som 
Mil artistas na Sapucaí
Mas o show tem que continuar
E muita gente ainda pode faturar
""Rambo-sitores"", mente artificial
Hoje o samba é dirigido com sabor comercial
Carnavalescos e destaques vaidosos
Dirigentes poderosos criam tanta confusão
E o samba vai perdendo a tradição
Que saudade
Da Praça Onze e dos grandes carnavais
Antigo reduto de bambas
Onde todos curtiam o verdadeiro samba"
2019,13,Imperatriz Leopoldinense Me dá um dinheiro aí! L A S,266.6,https://galeriadosamba.com.br/escolas-de-samba/imperatriz-leopoldinense/2019/,"A tentação seduziu a poesia
Da volta todo dia é a oferta e a demanda
Pecado capital da humanidade
Senhor da desigualdade
Sempre diz quem é que manda
O arqueiro ergueu, aquela gente oprimida e sem paz
Perdeu meu bem, pobre fortuna, nobres ideais
Midas com o seu dedo de ouro
Condenou a própria filha a viver numa prisão
Prata, pixulé, papel moeda e o homem escorrega
Mete o pé na ambição
Troca-troca ê na beira da praia
Troca-troca ê na beira da praia
Um espelho por cocar, o negocio é um pecado
Ouro no mercado negro, negro é ouro no mercado
Tempos modernos, onde vidas valem menos
Boas ações não representam dividendos
A roda gira pro mais forte, poucos tem a sorte
De virar o jogo que o destino fez
Tem pato mergulhado no dinheiro
E o povo brasileiro nada por migalhas outra vez
Se é pra poupar
O porquinho pode até ser virtual
Haishtag no infinito, com cascalho, eu to bonito
No espaço sideral
Imperatriz, sentimento não tem preço, tem valor
Eu não vendo e não empresto, o meu eterno amor
Me dá, me dá, me dá me dá um dinheiro aí
Gostei da comissão, me dá meu faz-me rir
Pra investir no sonho e vestir a fantasia
Quero renda na baiana, nota 10 na bateria"
2019,14,"Império Serrano O que é, o que é? L A",263.8,https://galeriadosamba.com.br/escolas-de-samba/imperio-serrano/2019/,"Eu fico com a pureza
Da resposta das crianças
É a vida, é bonita
E é bonita
Viver
E não ter a vergonha
De ser feliz
Cantar e cantar e cantar
A beleza de ser
Um eterno aprendiz
Ah meu Deus!
Eu sei, eu sei
Que a vida devia ser
Bem melhor e será
Mas isso não impede
Que eu repita
É bonita, é bonita
E é bonita
E a vida
E a vida o que é?
Diga lá, meu irmão
Ela é a batida de um coração
Ela é uma doce ilusão
Êh! Ôh!
Mas e a vida
Ela é maravilha ou é sofrimento?
Ela é alegria ou lamento?
O que é? O que é?
Meu irmão
Há quem fale
Que a vida da gente
É um nada no mundo
É uma gota, é um tempo
Que nem dá um segundo
Há quem fale
Que é um divino
Mistério profundo
É o sopro do criador
Numa atitude repleta de amor
Você diz que é luta e prazer
Ele diz que a vida é viver
Ela diz que melhor é morrer
Pois amada não é
E o verbo é sofrer
Eu só sei que confio na moça
E na moça eu ponho a força da fé
Somos nós que fazemos a vida
Como der, ou puder, ou quiser
Sempre desejada
Por mais que esteja errada
Ninguém quer a morte
Só saúde e sorte
E a pergunta roda
E a cabeça agita
Eu fico com a pureza
Da resposta das crianças
É a vida, é bonita
E é bonita"
2020,1,Unidos do Viradouro Viradouro de alma lavada L A S,269.6,https://galeriadosamba.com.br/escolas-de-samba/unidos-do-viradouro/2020/,"Ora yê yê o oxum! Seu dourado tem axé
Faz o seu quilombo no Abaeté
Quem lava a alma desta gente veste ouro
É Viradouro! É Viradouro!
Levanta preta que o Sol tá na janela
Leva a gamela pro xaréu do pescador
A alforria se conquista com o ganho
E o balaio é do tamanho do suor do seu amor
Mainha, esses velhos areais
Onde nossos ancestrais
Sempre acordam a manhã
Pra luta
Sentem cheiro de angelim
E a doçura de quindim
Na bica de Itapuã
Camará ganhou a cidade
O erê herdou liberdade
Canto das Marias, baixa do dendê
Chama a freguesia pro batuquejê
São elas dos anjos e das marés
Criolas do balangandã, ô iaiá
Ciranda de roda na beira do mar
Aguadeira que benze e vai pro terreiro sambar
Ganhadeira de fé!
É a voz da mulher
Xangô ilumina a caminhada
A falange está formada
Um coral cheio de amor
Kaô! O axé vem da Bahia
Esta negra cantoria
Que Maria ensinou
Oh mãe ensaboa
Mãe ensaboa pra depois quarar"
2020,2,Acadêmicos do Grande Rio Tata Londirá: o Canto do Caboclo no Quilombo de Caxias L A S,269.6,https://galeriadosamba.com.br/escolas-de-samba/academicos-do-grande-rio/2020/,"É pedra preta!
Quem risca ponto nesta casa de caboclo
Chama flecheiro, lírio e arranca toco
Seu “serra negra” na jurema, juremá
Pedra preta!
O assentamento fica ao pé do dendezeiro
Na capa de Exu, caminho inteiro
Em cada encruzilhada um alguidar
Era homem, era bicho flor
Bicho homem pena de pavão
A visão que parecia dor
Avisando salvador, João!
No camutuê Jubiabá
Lá na roça a gameleira
""Da Goméia"" dava o que falar
Na curimba feiticeira
Okê! Okê Oxóssi é caçador
Okê! Arô! Odé!
Na paz de zambi, ele é mutalambo!
O alaketo, guardião do agueré 
É isso, dendê e catiço
O rito mestiço que sai da Bahia
E leva meu pai mandingueiro
Baixar no terreiro quilombo caxias
Malandro, vedete, herói, faraó
Um saravá pra folia
Bailam os seus pés
E pelo ar o bejoim
Giram presidentes, penitentes, yabás
Curva se a rainha
E os ogans batuqueiros pedem paz
Salve o candomblé, eparrei Oyá
Grande Rio é Tata Londirá
Pelo amor de Deus, pelo amor que há na fé
Eu respeito seu amém
(Você respeita meu axé) "
2020,3,Mocidade Independente de Padre Miguel Elza Deusa Soares L A S,269.4,https://galeriadosamba.com.br/escolas-de-samba/mocidade-independente-de-padre-miguel/2020/,"Lá vai, menina
Lata d’água na cabeça
Vencer a dor que esse mundo é todo seu
Onde a “água santa” foi saliva
Pra curar toda ferida que a história escreveu
É sua voz que amordaça a opressão
Que embala o irmão
Para a preta não chorar
Se a vida é uma “aquarela”
Vi em ti a cor mais bela
Pelos palcos a brilhar
É hora de acender no peito a inspiração
Sei que é preciso lutar com a armas de uma canção
A gente tem que acordar, da “lama” nasce o amor
Quebrar as “agulhas” que vestem a dor
Brasil, enfrenta o mal que te consome
Que os filhos do planeta fome
Não percam a esperança em seu cantar
Ó nega, “sou eu que te falo em nome daquela”
Da batida mais quente, o som da favela
É resistência em nosso chão
“Se acaso você chegar” com a mensagem do bem
O mundo vai despertar, Deusa da Vila Vintém
Eis a estrela…
Meu povo esperou tanto pra revê-la
Laroyê ê mojubá… liberdade
Abre os caminhos pra Elza passar… 
Salve a Mocidade!
Essa nega tem poder, é luz que clareia
É samba que corre na veia"
2020,4,Beija-Flor de Nilópolis Se essa rua fosse minha... L A S,269.4,https://galeriadosamba.com.br/escolas-de-samba/beija-flor-de-nilopolis/2020/,"Preceito!
Minha fé pra seguir nessa Estrada
Odara ê! Reina firme na encruzilhada
Abram os caminhos do meu Beija-Flor
Por rotas já trilhadas no passado
O tempo de tormenta que esse mar levou
Revela este novo Eldorado
Nas trilhas da vida, desbravador!
Destino traçado, vencedor!
Nos becos da solidão
Moleque de pé no chão
E nessas andanças, eu sigo teus passos
São tantas promessas de um peregrino
É crer no milagre, sagrados valores
Em tantos altares, em tantos andores
A vela que acende, a dor que se apaga
A mão que afaga se torna corrente
Nilopolitano em romaria
A fé me guia! A fé me guia!
Em meus devaneios
Entre o real e a imaginação
Saudade persiste, insiste em passear no coração
Feito um poema à beira-mar
Canto pra te ver passar
Me vejo em teu caminho
Nessa imensidão azul do teu amor
E às vezes perdido,
Eu me encontro em tuas asas, Beija-Flor
Por mais que existam barreiras
Eu vim pra vencer no teu ninho
É bom lembrar, eu não estou sozinho
Ê Laroyê Ina Mojubá
Adakê Exu ÔÔÔ
Segura o povo que o povo é o dono da rua
Ô corre gira que a rua é do Beija-Flor!"
2020,5,Acadêmicos do Salgueiro O rei negro do picadeiro L A S,269.0,https://galeriadosamba.com.br/escolas-de-samba/academicos-do-salgueiro/2020/,"Na corda bamba da vida me criei
Mas qual o negro não sonhou com liberdade?
Tantas vezes perdido, me encontrei
Do meu trapézio saltei num voo pra felicidade
Quando num breque, mambembe moleque
Beijo o picadeiro da ilusão
Um novo norte, lançado à sorte
Na “companhia” do luar…
Feito sambista..
Alma de artista que vai onde o povo está
E vou estar com o peito repleto de amor
Eis a lição desse nobre palhaço
Quando cair, no talento, saber levantar
Fazer sorrir quando a tinta insiste em manchar
O rosto retinto exposto
Reflete no espelho
Na cara da gente um nariz vermelho
Num circo sem lona, sem rumo, sem par…
Mas se todo show tem que continuar
Bravo!
Há esperança entre sinais e trampolins
E a certeza que milhões de Benjamins
Estão no palco sob as luzes da ribalta
Salta menino!
A luta me fez majestade
Na pele, o tom da coragem
Pro que está por vir…
Sorrir é resistir!
Olha nos aí de novo
Pra sambar no picadeiro
Arma o circo, chama o povo, Salgueiro!
Aqui o negro não sai de cartaz
Se entregar, jamais!"
2020,6,Estação Primeira de Mangueira A verdade vos fará livre L A S,268.9,https://galeriadosamba.com.br/escolas-de-samba/estacao-primeira-de-mangueira/2020/,"Eu sou da Estação Primeira de Nazaré
Rosto negro, sangue índio, corpo de mulher
Moleque pelintra do buraco quente
Meu nome é Jesus da gente
Nasci de peito aberto, de punho cerrado
Meu pai carpinteiro desempregado
Minha mãe é Maria das Dores Brasil
Enxugo o suor de quem desce e sobe ladeira
Me encontro no amor que não encontra fronteira
Procura por mim nas fileiras contra a opressão
E no olhar da porta-bandeira pro seu pavilhão
Eu tô que tô dependurado
Em cordéis e corcovados
Mas será que todo povo entendeu o meu recado?
Porque de novo cravejaram o meu corpo
Os profetas da intolerância
Sem saber que a esperança
Brilha mais que a escuridão
Favela, pega a visão
Não tem futuro sem partilha
Nem messias de arma na mão
Favela, pega a visão
Eu faço fé na minha gente
Que é semente do seu chão
Do céu deu pra ouvir
O desabafo sincopado da cidade
Quarei tambor, da cruz fiz esplendor
E ressurgi pro cordão da liberdade
Mangueira
Samba, teu samba é uma reza
Pela força que ele tem
Mangueira
Vão te inventar mil pecados
Mas eu estou do seu lado
E do lado do samba também"
2020,7,"Portela Guajupiá, Terra sem Males L A S",268.8,https://galeriadosamba.com.br/escolas-de-samba/portela/2020/,"Clamei aos céus 
A chama da maldade apagou
E num dilúvio a Terra ele banhou 
Lavando as mazelas com perdão 
Fim da escuridão 
Já não existe a ira de Monã
No ventre há vida, novo amanhã 
Irim Magé já pode ser feliz 
Transforma a dor na alegria de poder mudar o mundo 
Mairamuãna tem a chave do futuro 
Pra nossa tribo lutar e cantar 
Auê, auê a voz da mata, okê okê arô 
Se Guanabara é resistência 
O índio é arco, é flecha, é essência
Ao proteger Karioka
Reúno a maloca na beira da rede 
Cauim pra festejar... purificar 
Borduna, tacape e ajaré 
Índio pede paz, mas é de guerra 
Nossa aldeia é sem partido ou facção
Não tem bispo, nem se curva a capitão 
Quando a vida nos ensina 
Não devemos mais errar 
Com a ira de Monã 
Aprendi a respeitar a natureza, o bem viver
Pro imenso azul do céu 
Nunca mais escurecer 
Índio é tupinambá 
Índio tem alma guerreira
Hoje meu Guajupiá é Madureira 
Voa águia na floresta 
Salve o samba, salve ela 
Índio é dono desse chão 
Índio é filho da Portela"
2020,8,Unidos de Vila Isabel Gigante pela própria natureza: Jaçanã e um índio chamado Brasil L A S,268.6,https://galeriadosamba.com.br/escolas-de-samba/unidos-de-vila-isabel/2020/,"Sou eu!
Índio, filho da mata
Dono do ouro e da prata
Que a Terra Mãe produziu
Sou eu!
Mais um Silva pau-de-arara
Sou barro marajoara
Me chamo Brasil
Aquele que desperta a Cunhatã
Pra ouvir Jaçanã sussurrar ao destino
O curumim, o piá e o mano
Que o vento minuano também chama de menino
Do Tapajós desemboquei no Velho Chico
Da Negra Xica, solo rico das Gerais
E desaguei em fevereiro
No meu Rio de Janeiro, terra de mil Carnavais
Ô viola! A sina de preto velho
É luta de quilombola, é pranto, é caridade
Ô fandango! Candango não perde a fé
Carrega filho e mulher pra erguer nova cidade
Quando a cacimba esvazia
Seca a água da moringa
Sertanejo em romaria
É mais forte que mandinga
Assim nasceu a Flor do Cerrado
Quando um cacique inspirado
Olhou pro futuro e mandou construir
Brasília, joia rara prometida
Que Nossa Senhora de Aparecida
Estenda seu manto pro povo seguir
Sou da Vila não tem jeito
Fazer samba é meu papel
Fiz do chão do Boulevard meu céu
“Paira no ar” o azul da beleza
Gigante pela própria natureza"
2020,9,Unidos da Tijuca Onde moram os sonhos L A S,267.6,https://galeriadosamba.com.br/escolas-de-samba/unidos-da-tijuca/2020/,"O sol nasce em minha alma
Vai tomando o peito e ganhando jeito
Se eternizando, traduzido em forma
O mais imperfeito, perfeição se torna
Lá no meu quintal, eu vou fazer um bangalô
Já foi tapera feita em palha e sapê
E uma capela que a candeia aluminou
A lua cheia…
Vem, é lindo o anoitecer
Vai, eu morro de saudade
Tomo mundo um dia sonha ter
Seu cantinho na cidade
Como é linda a vista lá do meu Borel
Luzes na colina, meu arranha-céu
Linhas do arquiteto, a vida é construção
Curva-se o concreto, brilha a inspiração
Lágrima desce o morro
Serra que corta a mata
Mata, a pureza no olhar
O Rio pede socorro
É terra que o homem maltrata
E meu clamor abraço o Redentor
Pra construir um amanhã melhor
O povo é o alicerce da esperança
O verde beija o mar, a brisa vai soprar
O medo de amar a vida
Paz e alegria vão renascer
Tijuca, faz esse meu sonho acontecer
A minha felicidade mora nesse lugar
Eu sou favela
O samba no compasso é mutirão de amor
Dignidade não é luxo, nem favor"
2020,10,São Clemente O conto do vigário L A S,267.0,https://galeriadosamba.com.br/escolas-de-samba/sao-clemente/2020/,"O sino toca na capela e anuncia
Nossa senhora começou a confusão!
Quem vai ficar com a imagem de Maria?
O burro vai tomar a decisão
Mas o jogo estava armado
Era o Conto do Vigário
Nessa terra fértil de enredo
Se aprende desde cedo
Todo papo que se planta, dá
Dom João deu uma volta em Napoleão,
Fez da colônia dos malandros capital
Trambique - patrimônio nacional
Tem laranja! 
""Na minha mão, uma é três e três é dez!""
É o bilhete premiado, vendido na rua
Malandro passando terreno na lua!
Hoje, o vigário de gravata
Abençoa a mamata, 
Lobo em pele de cordeiro...
""Eu trago em três dias seu amor""
""La garantia soy yo!""
""Só trabalho com dinheiro""
Chamou o VAR, tá grampeado, 
Vazou, deu sururu,
Tem marajá puxando férias em bangu!
Balança na rede
Abre a janela, aperta o coração
O filtro é a fantasia da beleza
Na virtual roleta da desilusão
Brasil, compartilhou, viralizou, nem viu!
E o país inteiro assim sambou
""Caiu na fake news!""
Meu povo chegou ôô!
A maré vai virar, laiá!
Na ginga, pra frente, lá vem São Clemente
sem medo de acreditar!"
2020,11,Paraíso do Tuiuti O Santo e o Rei: Encantarias de Sebastião L A S,266.2,https://galeriadosamba.com.br/escolas-de-samba/paraiso-do-tuiuti/2020/,"Todo 20 de janeiro
Nos altares e terreiros
Pelos campos de batalha
Uma vela pro divino
O imperador menino
Um Sebastião não falha
Nas marés, o desejado
Infiéis pra todo lado
Enfrentou a lua cheia
No deserto, um grão de areia
Dom Sebastião vagueia
Sem futuro, nem passado… (laiá laiá)
Renasce sob nós, um caboclo encantado
Na praia dos lençóis, é o touro coroado
Vestiu bumba-meu-boi
Até mudou o fado
No couro do tambor foi batizado
Poeira, ê! Poeira!
Pedra bonita pôs o santo no altar
Sangrou a terra, onde a paz chorou a guerra
Mas ele vai voltar!
Rio, do peito flechado
Dos apaixonados
Rio-batuqueiro
Oxossi, orixá das coisas belas
Guardião dessa aquarela
Salve o rio de janeiro!
Orfeus tocam liras na favela
A cidade das mazelas
Pede ao santo proteção
Grito o teu nome no cruzeiro
Ó padroeiro! Toda minha devoção!
No morro do Tuiuti
No alto do Terreirão
O cortejo vai subir
Pra saudar Sebastião"
2020,12,Estácio de Sá Pedra L A S,264.7,https://galeriadosamba.com.br/escolas-de-samba/estacio-de-sa/2020/,"O poder que emana do alto da pedreira
Tem alma justiceira e garra de leão
Senhor não deixa um filho seu sozinho
Tirando pedras do meu caminho
Vai São Carlos
À força dos ancestrais
Pedra fundamental do samba
Batalhas e rituais
Paredes que contam histórias
Na sede pela vitória
Sagrada, talhada, encravada no chão
Conduz meu pavilhão
Ê roda pra lá, ê roda pra cá
Brilha na estrada seguindo o caminho do mar
Diamantes e amores, sedução e fantasia
A riqueza dos senhores dos escravos alforria
No verso duro a inspiração
Da serra do meu pai e meu avô
O trem que leva a produção
Das minas a tinta do grande escritor
Vem peneirar, peneirar
O garimpo traz o ouro a cobiça dos mortais
Peneirar, peneirar
Devastando a natureza no pará dos carajás
Da lua, de jorge, eu vejo o planeta azul chorar
Atire a pedra quem não tem espelho
Quero meu rubi vermelho
Pra minha Estácio de Sá"
2020,13,"União da Ilha do Governador Nas encruzilhadas da vida, entre becos, ruas e vielas, a sorte está lançada: Salve -se quem puder! L A S",264.2,https://galeriadosamba.com.br/escolas-de-samba/uniao-da-ilha-do-governador/2020/,"Senhor, eu sou a Ilha
E no meu ventre essa verdade que impera
Que é invisível entre becos e vielas
De quem desperta pra viver a mesma ilusão
E vai trabalhar
Antes do Sol levantar de novo
A voz do rancor não cala meu povo não
Sou mãe; dignidade é meu destino
Rogo em prece meus meninos
Ao longe alguém ouviu
Meus filhos são filhos dessa mãe gentil
Inocentes, culpados, são todos irmãos
Esse nó na garganta vou desabafar
O chumbo trocado, o lenço na mão
Nessa terra de Deus dará
Eu sei o seu discurso oportunista
É a ganância, hipocrisia
O seu abraço é minha dor (seu doutor)
Eu sei que todo mal que vem do homem
Traz a miséria e causa fome
Será justiça de quem esperou
O morro desce o asfalto e dessa vez
Esquece a tristeza agora
É hoje, o dia da comunidade
Um novo amanhã
Num canto de liberdade
A nossa riqueza e ser feliz
Por todos os cantos do país
Na paz da criança, o amor da mulher
De gente humilde que pede com fé"
2022,1,"Acadêmicos do Grande Rio Fala, Majeté! Sete chaves de Exu",269.9,https://galeriadosamba.com.br/escolas-de-samba/academicos-do-grande-rio/2022/,
